EngagementID,TimeStart,TimeEnd,TimeSpent,IsCompleted,EmployeeID,ModuleID,CourseID
382,2020-07-19 05:59:13,2020-07-19 07:01:13,62,,609,77_2,77
383,2023-12-14 20:50:23,nan,0,,391,77_3,77
384,2023-06-12 17:54:59,2023-06-12 19:32:59,98,,544,77_4,77
385,2022-02-02 00:38:01,2022-02-02 01:43:01,65,,708,77_5,77
386,2022-01-23 19:03:43,2022-01-23 20:11:43,68,,98,78_1,78
387,2020-08-20 22:50:40,2020-08-21 00:28:40,98,,163,78_2,78
388,2023-07-15 00:11:14,2023-07-15 01:30:14,79,,478,78_3,78
389,2023-08-21 21:49:44,2023-08-21 23:27:44,98,,291,78_4,78
390,2022-12-17 08:24:34,nan,0,,407,78_5,78
391,2020-01-08 18:55:25,2020-01-08 20:20:25,85,,265,79_1,79
392,2021-10-05 03:07:48,2021-10-05 04:18:48,71,,339,79_2,79
393,2022-12-22 19:48:36,nan,0,,749,79_3,79
394,2022-09-22 04:48:30,2022-09-22 06:36:30,108,,847,79_4,79
395,2020-11-05 17:57:59,2020-11-05 19:09:59,72,,208,79_5,79
396,2024-02-06 14:00:20,nan,0,,692,80_1,80
397,2024-07-13 21:56:21,nan,0,,379,80_2,80
398,2023-09-10 18:20:57,2023-09-10 20:19:57,119,,977,80_3,80
399,2023-09-26 10:29:26,nan,0,,361,80_4,80
400,2021-06-07 16:09:16,2021-06-07 17:31:16,82,,428,80_5,80
401,2023-08-12 14:18:32,nan,0,,793,81_1,81
402,2023-07-18 07:14:21,2023-07-18 07:53:21,39,,789,81_2,81
403,2020-07-07 04:24:51,2020-07-07 05:23:51,59,,397,81_3,81
404,2023-06-18 10:00:31,2023-06-18 11:29:31,89,,757,81_4,81
405,2022-10-04 16:56:12,2022-10-04 17:15:12,19,,252,81_5,81
406,2020-09-19 11:02:21,2020-09-19 12:33:21,91,,332,82_1,82
407,2024-09-12 03:53:09,2024-09-12 05:44:09,111,,445,82_2,82
408,2022-06-20 21:42:02,2022-06-20 22:16:02,34,,640,82_3,82
409,2024-07-12 23:26:37,nan,0,,99,82_4,82
410,2024-07-22 05:40:10,nan,0,,352,82_5,82
411,2022-08-17 08:18:32,2022-08-17 08:42:32,24,,158,83_1,83
412,2020-11-11 05:27:38,nan,0,,705,83_2,83
413,2022-08-17 03:10:31,2022-08-17 03:27:31,17,,720,83_3,83
414,2023-03-04 05:03:07,2023-03-04 05:43:07,40,,827,83_4,83
415,2023-09-03 05:50:43,nan,0,,857,83_5,83
416,2023-05-28 02:45:38,2023-05-28 03:40:38,55,,23,84_1,84
417,2020-10-29 04:31:47,2020-10-29 05:40:47,69,,606,84_2,84
418,2023-07-30 05:39:25,nan,0,,591,84_3,84
419,2023-04-14 18:32:11,2023-04-14 19:07:11,35,,633,84_4,84
420,2021-05-09 04:38:50,2021-05-09 05:26:50,48,,428,84_5,84
421,2022-02-11 11:24:05,nan,0,,924,85_1,85
422,2023-06-22 00:12:49,2023-06-22 02:04:49,112,,37,85_2,85
423,2022-11-01 02:52:36,2022-11-01 03:06:36,14,,25,85_3,85
424,2020-04-10 12:21:54,nan,0,,637,85_4,85
425,2020-06-02 20:19:10,nan,0,,791,85_5,85
426,2020-02-17 08:09:25,2020-02-17 08:33:25,24,,819,86_1,86
427,2024-09-16 22:34:50,2024-09-16 23:05:50,31,,490,86_2,86
428,2020-11-03 15:03:04,nan,0,,761,86_3,86
429,2022-03-18 20:56:58,2022-03-18 21:29:58,33,,667,86_4,86
430,2020-01-30 08:06:27,2020-01-30 08:27:27,21,,344,86_5,86
431,2021-04-11 15:33:52,2021-04-11 16:41:52,68,,852,87_1,87
432,2024-03-12 17:57:34,nan,0,,236,87_2,87
433,2020-12-19 12:12:48,nan,0,,377,87_3,87
434,2022-11-17 09:25:19,2022-11-17 10:17:19,52,,870,87_4,87
435,2024-04-16 14:33:14,2024-04-16 16:15:14,102,,361,87_5,87
436,2021-02-01 01:02:25,2021-02-01 02:42:25,100,,913,88_1,88
437,2024-09-09 19:31:43,2024-09-09 21:02:43,91,,584,88_2,88
438,2020-11-27 00:22:24,2020-11-27 01:04:24,42,,912,88_3,88
439,2022-02-15 18:17:48,2022-02-15 19:59:48,102,,88,88_4,88
440,2023-09-04 01:06:16,2023-09-04 01:40:16,34,,518,88_5,88
441,2023-02-10 00:01:45,2023-02-10 00:50:45,49,,10,89_1,89
442,2022-10-30 02:50:33,2022-10-30 03:14:33,24,,232,89_2,89
443,2020-04-17 15:14:53,2020-04-17 16:44:53,90,,249,89_3,89
444,2023-06-29 04:47:59,nan,0,,768,89_4,89
445,2020-04-19 11:14:32,2020-04-19 12:20:32,66,,430,89_5,89
446,2024-02-21 06:14:24,2024-02-21 06:41:24,27,,738,90_1,90
447,2022-10-20 12:57:08,2022-10-20 13:03:08,6,,207,90_2,90
448,2023-05-17 16:14:10,2023-05-17 16:54:10,40,,942,90_3,90
449,2022-02-28 09:39:03,2022-02-28 10:42:03,63,,565,90_4,90
450,2021-08-25 06:03:12,2021-08-25 07:26:12,83,,810,90_5,90
451,2023-12-11 09:33:10,2023-12-11 10:01:10,28,,344,91_1,91
452,2023-10-25 07:55:32,2023-10-25 09:17:32,82,,577,91_2,91
453,2023-08-09 01:50:50,nan,0,,502,91_3,91
454,2024-06-13 23:52:52,2024-06-14 00:00:52,8,,321,91_4,91
455,2022-08-02 12:08:19,nan,0,,343,91_5,91
456,2023-01-16 05:14:07,nan,0,,113,92_1,92
457,2024-04-25 08:24:40,2024-04-25 08:38:40,14,,222,92_2,92
458,2023-06-17 10:29:51,2023-06-17 11:14:51,45,,486,92_3,92
459,2020-06-08 20:15:57,2020-06-08 20:20:57,5,,853,92_4,92
460,2022-03-11 00:30:08,2022-03-11 01:54:08,84,,766,92_5,92
461,2021-11-19 21:13:48,2021-11-19 22:29:48,76,,264,93_1,93
462,2024-03-22 10:26:10,nan,0,,270,93_2,93
463,2021-04-12 02:09:16,2021-04-12 03:07:16,58,,974,93_3,93
464,2022-08-09 17:39:02,2022-08-09 19:21:02,102,,481,93_4,93
465,2024-10-04 05:39:17,nan,0,,974,93_5,93
466,2021-07-17 21:18:17,2021-07-17 22:03:17,45,,623,94_1,94
467,2022-06-23 17:27:07,2022-06-23 18:55:07,88,,786,94_2,94
468,2021-09-09 05:51:09,2021-09-09 06:09:09,18,,659,94_3,94
469,2020-04-21 13:26:39,2020-04-21 14:41:39,75,,245,94_4,94
470,2022-01-19 01:51:00,2022-01-19 03:33:00,102,,976,94_5,94
471,2022-07-19 02:04:51,2022-07-19 03:56:51,112,,757,95_1,95
472,2021-08-05 10:44:38,nan,0,,88,95_2,95
473,2020-08-27 23:28:43,2020-08-27 23:59:43,31,,792,95_3,95
474,2024-08-11 17:04:42,2024-08-11 18:05:42,61,,118,95_4,95
475,2024-02-03 06:50:56,2024-02-03 07:29:56,39,,643,95_5,95
476,2021-10-16 06:12:58,2021-10-16 06:29:58,17,,633,96_1,96
477,2021-01-01 00:52:26,nan,0,,882,96_2,96
478,2024-06-20 12:26:08,nan,0,,186,96_3,96
479,2023-04-08 19:42:09,nan,0,,254,96_4,96
480,2024-08-18 22:38:37,nan,0,,518,96_5,96
481,2022-11-22 18:42:24,2022-11-22 18:51:24,9,,394,97_1,97
482,2024-07-15 11:32:13,2024-07-15 12:17:13,45,,577,97_2,97
483,2024-06-24 09:34:13,2024-06-24 09:39:13,5,,880,97_3,97
484,2022-04-20 19:28:04,2022-04-20 20:32:04,64,,155,97_4,97
485,2020-11-27 00:43:28,2020-11-27 00:54:28,11,,217,97_5,97
486,2023-11-17 19:19:51,2023-11-17 21:14:51,115,,111,98_1,98
487,2023-01-19 09:25:44,2023-01-19 10:37:44,72,,843,98_2,98
488,2024-09-30 02:13:23,2024-09-30 03:14:23,61,,808,98_3,98
489,2022-01-28 00:21:03,2022-01-28 01:26:03,65,,906,98_4,98
490,2020-08-09 07:31:12,2020-08-09 09:17:12,106,,800,98_5,98
491,2020-10-31 17:05:16,2020-10-31 18:03:16,58,,427,99_1,99
492,2022-12-22 01:25:59,2022-12-22 03:17:59,112,,749,99_2,99
493,2024-01-17 06:01:55,2024-01-17 07:40:55,99,,762,99_3,99
494,2020-04-12 02:58:26,nan,0,,640,99_4,99
495,2020-03-24 19:00:37,2020-03-24 19:17:37,17,,440,99_5,99
496,2023-08-27 22:39:47,2023-08-27 23:20:47,41,,90,100_1,100
497,2020-11-27 11:21:40,2020-11-27 13:13:40,112,,196,100_2,100
498,2024-02-29 11:21:41,nan,0,,750,100_3,100
499,2021-03-07 04:55:38,2021-03-07 05:58:38,63,,597,100_4,100
500,2020-12-10 19:38:48,2020-12-10 21:38:48,120,,374,100_5,100
